City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
267,Weligama,LK,2022-07-13 04:09:17,5.9667,80.4167,83.05,69,74,14.7
268,La Ronge,CA,2022-07-13 04:09:41,55.1001,-105.2842,63.48,58,0,7.49
269,Padang,ID,2022-07-13 04:09:42,-0.9492,100.3543,86.05,64,100,3.71
270,Inirida,CO,2022-07-13 04:09:42,3.8653,-67.9239,72.63,98,100,0.87
271,Narsaq,GL,2022-07-13 04:09:43,60.9167,-46.05,46.62,80,9,1.48
272,Fremont,US,2022-07-13 04:09:55,37.5483,-121.9886,69.89,77,0,13.8
273,Inuvik,CA,2022-07-13 04:10:43,68.3499,-133.7218,56.8,62,38,10.58
274,Codrington,AU,2022-07-13 04:10:44,-38.2667,141.9667,54.34,61,20,12.44
275,Nelson Bay,AU,2022-07-13 04:10:44,-32.7167,152.15,61.0,65,99,15.01
276,Hobyo,SO,2022-07-13 04:10:45,5.3505,48.5268,77.09,67,54,20.78
277,Opuwo,NA,2022-07-13 04:10:45,-18.0607,13.84,57.42,41,0,7.4
278,Srednekolymsk,RU,2022-07-13 04:10:45,67.45,153.6833,78.35,39,100,8.01
279,Keetmanshoop,NA,2022-07-13 04:10:46,-26.5833,18.1333,51.15,43,0,2.62
280,Oussouye,SN,2022-07-13 04:10:46,12.485,-16.5469,78.69,89,49,5.39
281,Druzhba,UA,2022-07-13 04:10:47,52.0428,33.9453,54.77,80,81,14.7
282,Camacha,PT,2022-07-13 04:10:47,33.0833,-16.3333,62.02,82,20,6.91
283,Kajiado,KE,2022-07-13 04:10:48,-1.8524,36.7768,50.68,94,94,4.34
284,Alice Springs,AU,2022-07-13 04:10:48,-23.7,133.8833,56.75,38,0,13.8
285,Newport,GB,2022-07-13 04:10:49,51.5877,-2.9984,65.01,82,48,5.48
286,Meulaboh,ID,2022-07-13 04:07:05,4.1363,96.1285,84.58,63,82,5.88
287,Sinfra,CI,2022-07-13 04:10:49,6.6167,-5.9167,69.64,98,99,2.44
288,Palmer,US,2022-07-13 04:10:50,42.1584,-72.3287,70.92,87,100,0.0
289,Kahului,US,2022-07-13 04:10:50,20.8947,-156.47,82.42,76,40,19.57
290,Ariquemes,BR,2022-07-13 04:10:50,-9.9133,-63.0408,75.83,69,74,0.89
291,Mackay,AU,2022-07-13 04:10:51,-21.15,149.2,66.61,41,0,7.67
292,Katsuura,JP,2022-07-13 04:10:52,35.1333,140.3,78.82,87,86,4.59
293,Sitka,US,2022-07-13 04:10:52,57.0531,-135.33,55.29,76,100,0.0
294,Rocha,UY,2022-07-13 04:10:53,-34.4833,-54.3333,37.71,85,1,4.68
295,Wanaka,NZ,2022-07-13 04:08:08,-44.7,169.15,43.11,88,100,1.99
296,Kashi,CN,2022-07-13 04:10:53,39.4547,75.9797,84.61,15,92,7.47
297,Minot,US,2022-07-13 04:10:54,48.2325,-101.2963,66.42,72,0,0.0
298,College,US,2022-07-13 04:10:54,64.8569,-147.8028,80.01,40,75,6.91
299,Pevek,RU,2022-07-13 04:10:55,69.7008,170.3133,34.81,94,98,14.99
300,Salekhard,RU,2022-07-13 04:10:55,66.53,66.6019,55.26,87,100,8.12
301,Uaua,BR,2022-07-13 04:10:56,-9.8414,-39.4817,69.53,85,72,13.29
302,Flin Flon,CA,2022-07-13 04:10:56,54.7682,-101.865,64.54,55,28,6.06
303,Upernavik,GL,2022-07-13 04:10:56,72.7868,-56.1549,42.28,84,100,4.9
304,Wellington,NZ,2022-07-13 04:10:55,-41.2866,174.7756,58.66,82,20,26.46
305,Kosonsoy,UZ,2022-07-13 04:10:57,41.2561,71.5508,73.96,31,4,5.39
306,Ratnagiri,IN,2022-07-13 04:10:57,16.9833,73.3,77.77,87,100,18.12
307,Rach Gia,VN,2022-07-13 04:10:58,10.0167,105.0833,79.07,85,100,29.28
308,Meadow Lake,US,2022-07-13 04:10:58,34.8014,-106.5436,74.91,54,89,10.54
309,Aberdeen,GB,2022-07-13 04:10:59,57.1437,-2.0981,53.49,83,18,8.05
310,Pullman,US,2022-07-13 04:10:59,46.7313,-117.1796,78.84,64,0,4.61
311,Pineville,US,2022-07-13 04:09:21,31.3224,-92.4343,82.92,76,0,0.0
312,Pangnirtung,CA,2022-07-13 04:11:00,66.1451,-65.7125,47.43,92,100,1.79
313,Killybegs,IE,2022-07-13 04:11:00,54.6333,-8.45,53.64,82,83,9.4
314,Westport,US,2022-07-13 04:11:01,41.1415,-73.3579,79.18,90,0,0.0
315,Khandbari,NP,2022-07-13 04:11:01,27.3747,87.2039,82.31,76,100,2.48
316,Pueblo Nuevo,MX,2022-07-13 04:11:02,23.3833,-105.3833,58.96,89,87,3.36
317,Margate,GB,2022-07-13 04:11:02,51.3813,1.3862,70.7,72,98,1.99
318,Mega,ET,2022-07-13 04:12:03,4.05,38.3,52.66,85,18,14.29
319,Waitati,NZ,2022-07-13 04:12:03,-45.75,170.5667,42.64,95,100,13.67
320,Avera,US,2022-07-13 04:12:04,33.194,-82.5271,77.05,83,100,5.66
321,Bintulu,MY,2022-07-13 04:12:04,3.1667,113.0333,83.14,70,97,4.27
322,Dunedin,NZ,2022-07-13 04:09:23,-45.8742,170.5036,43.27,95,100,21.39
323,Clyde River,CA,2022-07-13 04:12:05,70.4692,-68.5914,37.11,90,56,4.88
324,Roald,NO,2022-07-13 04:12:05,62.5833,6.1333,58.75,67,100,14.97
325,Lincoln,US,2022-07-13 04:12:02,40.8,-96.667,74.86,72,0,3.44
326,Terenos,BR,2022-07-13 04:12:07,-20.4422,-54.8603,60.51,88,40,9.22
327,Isangel,VU,2022-07-13 04:07:47,-19.55,169.2667,82.51,83,75,4.61
328,Salta,AR,2022-07-13 04:12:08,-24.7859,-65.4117,35.58,79,0,1.92
329,Coihaique,CL,2022-07-13 04:12:08,-45.5752,-72.0662,30.15,86,0,6.91
330,Kalmunai,LK,2022-07-13 04:09:17,7.4167,81.8167,88.99,46,80,11.5
331,Raudeberg,NO,2022-07-13 04:12:09,61.9875,5.1352,54.27,82,99,24.32
332,Kaitangata,NZ,2022-07-13 04:12:09,-46.2817,169.8464,42.78,96,100,14.67
333,Hovd,MN,2022-07-13 04:12:10,48.0056,91.6419,74.98,28,100,6.64
334,El Tigre,VE,2022-07-13 04:12:10,8.8875,-64.2454,74.52,90,100,12.33
335,Tasiilaq,GL,2022-07-13 04:12:10,65.6145,-37.6368,39.36,82,99,4.94
336,Airai,TL,2022-07-13 04:12:11,-8.9266,125.4092,68.47,54,68,3.65
337,Bilibino,RU,2022-07-13 04:12:11,68.0546,166.4372,68.0,53,49,5.84
338,Chicama,PE,2022-07-13 04:12:12,-7.8447,-79.1469,59.54,84,13,5.08
339,Mahina,PF,2022-07-13 04:07:18,-17.5065,-149.489,71.37,94,75,3.44
340,Iracoubo,GF,2022-07-13 04:12:12,5.4802,-53.2011,77.72,85,87,5.55
341,Bethel,US,2022-07-13 04:12:13,41.3712,-73.414,76.77,91,75,1.01
342,Tiksi,RU,2022-07-13 04:12:13,71.6872,128.8694,37.11,91,100,6.69
343,Bafq,IR,2022-07-13 04:12:14,31.6128,55.4107,84.63,15,0,6.89
344,Bubaque,GW,2022-07-13 04:12:14,11.2833,-15.8333,80.06,83,67,9.66
345,Khani,GE,2022-07-13 04:12:15,41.9563,42.9566,60.37,84,41,1.19
346,Vega De Alatorre,MX,2022-07-13 04:12:15,20.0333,-96.6333,81.59,85,100,11.39
347,Dunn,US,2022-07-13 04:12:15,44.95,-91.8835,64.76,99,19,3.65
348,Outjo,NA,2022-07-13 04:12:16,-20.1167,16.15,53.76,44,0,8.43
349,Waterloo,CA,2022-07-13 04:09:28,43.4668,-80.5164,55.78,96,27,6.64
350,San Lazaro,BZ,2022-07-13 04:12:17,18.0387,-88.6622,75.88,94,92,2.93
351,Ornskoldsvik,SE,2022-07-13 04:12:17,63.2909,18.7153,54.55,94,75,3.44
352,Pemangkat,ID,2022-07-13 04:12:18,1.1667,108.9667,77.43,89,100,10.13
353,Talnakh,RU,2022-07-13 04:12:18,69.4865,88.3972,52.21,42,63,21.36
354,Marsa Matruh,EG,2022-07-13 04:12:18,31.3525,27.2453,76.23,63,0,12.48
355,Anadyr,RU,2022-07-13 04:12:19,64.75,177.4833,70.3,56,40,6.71
356,Tarko-Sale,RU,2022-07-13 04:12:20,64.9225,77.785,60.87,45,2,11.45
357,Sundsvall,SE,2022-07-13 04:12:20,62.3913,17.3063,61.97,70,75,3.44
358,Pak Phanang,TH,2022-07-13 04:12:20,8.3511,100.202,81.88,70,100,7.43
359,Lake Charles,US,2022-07-13 04:10:02,30.2131,-93.2044,80.58,87,0,3.44
360,Redlands,US,2022-07-13 04:12:21,34.0556,-117.1825,87.93,48,0,9.22
361,Daru,PG,2022-07-13 04:13:21,-9.0763,143.2092,79.93,75,96,15.19
362,Saint George,US,2022-07-13 04:13:22,37.1041,-113.5841,97.39,19,0,23.02
363,Aswan,EG,2022-07-13 04:13:22,24.0934,32.907,85.24,28,55,6.51
364,Iqaluit,CA,2022-07-13 04:13:23,63.7506,-68.5145,50.7,87,95,5.01
365,Uyuni,BO,2022-07-13 04:13:23,-20.4597,-66.825,35.92,14,100,6.58
366,Ashland,US,2022-07-13 04:13:24,40.8167,-82.2665,68.16,83,1,6.91
367,Zeya,RU,2022-07-13 04:13:24,53.75,127.2667,82.67,45,46,10.63
368,Wadi,IN,2022-07-13 04:13:25,17.0667,76.9833,71.08,90,100,21.45
369,Coffs Harbour,AU,2022-07-13 04:13:25,-30.3,153.1333,64.36,39,40,13.8
370,Rutana,BI,2022-07-13 04:13:25,-3.8667,30.1,54.88,71,88,2.55
371,Atasu,KZ,2022-07-13 04:13:26,48.6814,71.6433,75.45,35,0,15.93
372,Barcelos,PT,2022-07-13 04:10:16,41.5388,-8.6151,82.54,37,87,4.92
373,Batsfjord,NO,2022-07-13 04:13:27,70.6345,29.7185,69.73,67,76,6.91
374,The Valley,AI,2022-07-13 04:13:27,18.217,-63.0578,82.26,79,100,17.94
375,Komsomolskiy,UZ,2022-07-13 04:13:28,40.4272,71.7189,75.92,38,100,11.5
376,Sisimiut,GL,2022-07-13 04:13:28,66.9395,-53.6735,42.42,94,100,1.79
377,Iralaya,HN,2022-07-13 04:13:29,15.0,-83.2333,79.5,87,21,13.22
378,Sorland,NO,2022-07-13 04:13:29,67.667,12.6934,55.26,85,66,22.84
379,Boyabat,TR,2022-07-13 04:13:29,41.4689,34.7667,63.64,70,1,0.72
380,Cortez,US,2022-07-13 04:13:30,37.3489,-108.5859,65.7,58,0,3.44
381,Kavieng,PG,2022-07-13 04:13:30,-2.5744,150.7967,84.85,69,43,9.95
382,Brockville,CA,2022-07-13 04:13:31,44.5834,-75.6826,66.34,96,6,3.83
383,Svetlyy,RU,2022-07-13 04:13:31,54.675,20.1347,66.25,72,64,16.91
384,Guanica,PR,2022-07-13 04:13:32,17.9716,-66.908,81.05,85,20,5.95
385,Sinnamary,GF,2022-07-13 04:13:32,5.3833,-52.95,77.76,85,90,5.14
386,Shingu,JP,2022-07-13 04:13:33,33.7333,135.9833,83.37,71,76,5.41
387,Tigil,RU,2022-07-13 04:13:33,57.8,158.6667,80.08,41,26,13.18
388,Los Zacatones,MX,2022-07-13 04:13:33,22.95,-102.05,66.52,69,78,23.96
389,Dakar,SN,2022-07-13 04:13:34,14.6937,-17.4441,79.68,86,85,12.55
390,Ha Giang,VN,2022-07-13 04:13:34,22.8333,104.9833,93.22,57,29,4.07
391,Kudahuvadhoo,MV,2022-07-13 04:13:35,2.6708,72.8944,81.82,73,72,7.52
392,Selikhino,RU,2022-07-13 04:13:35,50.3672,137.4996,76.64,73,86,3.89
393,Xuddur,SO,2022-07-13 04:13:36,4.1213,43.8894,67.62,69,46,19.37
394,Pacific Grove,US,2022-07-13 04:13:29,36.6177,-121.9166,62.71,88,100,8.05
395,Neiafu,TO,2022-07-13 04:13:36,-18.65,-173.9833,79.48,83,75,12.66
396,Luena,AO,2022-07-13 04:13:37,-11.7833,19.9167,49.98,57,0,5.57
397,Juba,SS,2022-07-13 04:13:31,4.8517,31.5825,69.22,89,60,1.9
398,Hammerfest,NO,2022-07-13 04:13:37,70.6634,23.6821,70.25,52,0,5.75
399,Karema,TZ,2022-07-13 04:13:38,-6.8205,30.4389,68.59,59,42,14.25
400,Zyryanka,RU,2022-07-13 04:12:18,65.75,150.85,75.22,57,100,12.19
401,Qinhuangdao,CN,2022-07-13 04:13:38,39.9317,119.5883,81.55,77,61,7.09
402,Portland,US,2022-07-13 04:13:39,45.5234,-122.6762,74.86,60,20,16.11
403,Olinda,BR,2022-07-13 04:13:39,-8.0089,-34.8553,74.93,94,75,4.61
404,Cayenne,GF,2022-07-13 04:13:40,4.9333,-52.3333,80.1,1,75,3.44
405,Statesboro,US,2022-07-13 04:13:40,32.4488,-81.7832,78.33,88,0,3.44
406,Spirit River,CA,2022-07-13 04:13:41,55.7833,-118.8361,56.86,92,100,6.55
407,Valera,VE,2022-07-13 04:13:41,9.3178,-70.6036,72.01,80,79,5.99
408,Mandal,IN,2022-07-13 04:13:41,25.45,74.5667,80.11,76,100,8.84
409,Lagoa,PT,2022-07-13 04:14:42,39.05,-27.9833,68.74,93,100,9.6
410,Fort Nelson,CA,2022-07-13 04:14:42,58.8053,-122.7002,60.85,49,75,1.63
411,Whitley Bay,GB,2022-07-13 04:14:43,55.0397,-1.4471,56.8,82,100,10.36
412,Turukhansk,RU,2022-07-13 04:14:43,65.8167,87.9833,58.3,47,85,7.65
413,Mantua,IT,2022-07-13 04:14:44,45.1667,10.7833,70.84,82,4,1.99
414,Quatre Cocos,MU,2022-07-13 04:14:44,-20.2078,57.7625,71.71,70,89,14.74
415,Salinopolis,BR,2022-07-13 04:14:44,-0.6136,-47.3561,77.38,87,62,8.08
416,Rosario Do Sul,BR,2022-07-13 04:14:45,-30.2583,-54.9142,43.21,84,0,3.69
417,Tromso,NO,2022-07-13 04:14:45,69.6496,18.957,60.82,72,0,6.91
418,Kaeo,NZ,2022-07-13 04:14:46,-35.1,173.7833,61.32,90,100,11.01
419,Kysyl-Syr,RU,2022-07-13 04:14:46,63.8986,122.7617,78.89,50,94,3.27
420,Khor,RU,2022-07-13 04:14:47,47.8861,134.9464,76.03,73,82,5.93
421,Cruzeiro Do Sul,BR,2022-07-13 04:14:47,-29.5128,-51.9853,49.51,91,0,1.77
422,Hasaki,JP,2022-07-13 04:14:48,35.7333,140.8333,79.2,94,100,6.62
423,Sioux Lookout,CA,2022-07-13 04:14:48,50.1001,-91.917,53.02,85,42,3.67
424,Baoding,CN,2022-07-13 04:11:00,38.8511,115.4903,89.85,56,3,7.31
425,Kushmurun,KZ,2022-07-13 04:14:49,52.4503,64.6311,74.57,67,58,9.37
426,Svetlogorsk,BY,2022-07-13 04:14:49,52.6333,29.7333,54.88,98,100,12.86
427,Diourbel,SN,2022-07-13 04:14:49,14.6628,-16.3925,78.53,79,21,10.6
428,Nara,JP,2022-07-13 04:14:03,34.6851,135.8049,89.96,47,81,5.26
429,Ossora,RU,2022-07-13 04:14:50,59.2353,163.0719,68.04,74,55,5.68
430,Yulara,AU,2022-07-13 04:14:51,-25.2406,130.9889,60.19,31,0,14.05
431,Sale,MA,2022-07-13 04:14:51,34.0389,-6.8166,74.08,100,8,3.44
432,Cockburn Town,TC,2022-07-13 04:14:52,21.4612,-71.1419,81.18,83,8,17.25
433,Kiunga,PG,2022-07-13 04:14:52,-6.1219,141.2906,82.27,78,99,4.52
434,Perevoz,RU,2022-07-13 04:14:52,55.5961,44.5446,67.05,85,53,6.13
435,Mao,ES,2022-07-13 04:10:29,39.8885,4.2658,70.36,88,0,2.3
436,Taraz,KZ,2022-07-13 04:14:53,42.9,71.3667,75.61,43,7,2.24
437,Hami,CN,2022-07-13 04:14:53,42.8,93.45,91.29,16,62,9.8
438,Marilia,BR,2022-07-13 04:14:54,-22.2139,-49.9458,61.63,88,96,4.07
439,Dongning,CN,2022-07-13 04:14:54,44.0622,131.1207,80.19,68,99,8.03
440,Miramar,US,2022-07-13 04:14:55,25.9873,-80.2323,85.01,80,0,6.91
441,Verkhovyna,UA,2022-07-13 04:14:55,48.1557,24.7911,51.26,93,100,9.19
442,Arkhipo-Osipovka,RU,2022-07-13 04:14:56,44.37,38.52,69.58,58,77,9.98
443,Kuzino,RU,2022-07-13 04:14:56,57.0224,59.4412,71.13,75,71,3.85
444,Nantucket,US,2022-07-13 04:11:50,41.2835,-70.0995,75.31,93,0,11.5
445,Dingle,PH,2022-07-13 04:14:57,10.9995,122.6711,87.15,70,97,8.12
446,Waingapu,ID,2022-07-13 04:14:57,-9.6567,120.2641,81.84,53,79,16.4
447,Vao,NC,2022-07-13 04:14:58,-22.6667,167.4833,73.92,88,100,18.7
448,Bet Shemesh,IL,2022-07-13 04:14:58,31.7496,34.9888,74.08,100,5,0.72
449,Yumen,CN,2022-07-13 04:14:59,40.2833,97.2,88.72,17,12,12.21
450,Yairipok,IN,2022-07-13 04:14:59,24.6667,94.0667,87.66,58,13,4.36
451,Ovalle,CL,2022-07-13 04:15:00,-30.5983,-71.2003,54.0,60,5,1.28
452,San Ignacio,BZ,2022-07-13 04:15:00,17.1561,-89.0714,75.15,97,96,2.91
453,Lorengau,PG,2022-07-13 04:15:00,-2.0226,147.2712,85.41,67,23,9.89
454,Pingzhuang,CN,2022-07-13 04:15:01,42.0372,119.2889,91.58,33,48,4.45
455,Taldan,RU,2022-07-13 04:15:01,53.6667,124.8,74.17,71,100,6.13
456,Moron,AR,2022-07-13 04:15:02,-34.6534,-58.6198,49.75,77,23,6.93
457,Onguday,RU,2022-07-13 04:16:03,50.75,86.15,64.69,53,10,4.0
458,Bandarbeyla,SO,2022-07-13 04:16:03,9.4942,50.8122,80.4,61,99,25.55
459,Saint Anthony,US,2022-07-13 04:16:04,45.0205,-93.218,65.82,92,0,8.05
460,Wilmington,US,2022-07-13 04:15:02,34.2257,-77.9447,81.86,90,20,4.61
461,Porto Walter,BR,2022-07-13 04:16:04,-8.2686,-72.7439,71.01,97,73,1.19
462,Gorele,TR,2022-07-13 04:16:05,41.0308,39.0031,70.68,77,99,5.23
463,Eenhana,NA,2022-07-13 04:16:05,-17.4667,16.3333,51.67,51,0,6.98
464,Oudtshoorn,ZA,2022-07-13 04:16:06,-33.5907,22.2014,41.36,58,0,4.52
465,Harrison,US,2022-07-13 04:15:10,30.4091,-89.0436,80.67,94,0,3.44
466,Ulaangom,MN,2022-07-13 04:11:49,49.9811,92.0667,61.11,64,100,17.56
467,Wajid,SO,2022-07-13 04:16:07,3.8093,43.2471,68.52,73,57,18.77
468,Krasnyy Oktyabr,RU,2022-07-13 04:16:07,56.1167,38.8833,63.66,73,4,4.97
469,Naze,JP,2022-07-13 04:16:08,28.3667,129.4833,88.72,74,99,9.42
470,Sloboda,RU,2022-07-13 04:16:08,51.1421,40.3021,67.14,56,1,2.66
471,Ubinskoye,RU,2022-07-13 04:16:09,55.3068,79.6802,64.17,56,82,9.31
472,Loralai,PK,2022-07-13 04:16:09,30.3705,68.598,82.45,51,47,0.94
473,Ayutla,MX,2022-07-13 04:16:10,20.1167,-104.3333,68.4,85,53,1.59
474,Porto Novo,BJ,2022-07-13 04:14:01,6.4965,2.6036,74.82,85,98,6.53
475,Ciudad Bolivar,VE,2022-07-13 04:16:10,8.1222,-63.5497,76.96,89,99,11.12
476,Zaterechnyy,RU,2022-07-13 04:16:11,44.7931,45.2097,78.57,50,22,10.38
477,Kyren,RU,2022-07-13 04:12:16,51.6828,102.1408,72.72,57,16,3.29
478,Brownwood,US,2022-07-13 04:16:12,31.7093,-98.9912,85.32,56,0,0.0
479,Kruisfontein,ZA,2022-07-13 04:16:12,-34.0033,24.7314,49.3,55,0,7.31
480,Ngama,TD,2022-07-13 04:16:13,11.7833,17.1667,74.44,79,100,17.74
481,Chor,PK,2022-07-13 04:16:13,25.5167,69.7667,88.88,68,100,8.21
482,Rabak,SD,2022-07-13 04:16:14,13.1809,32.74,77.59,71,100,7.45
483,Brae,GB,2022-07-13 04:16:14,60.3964,-1.353,52.52,84,93,22.21
484,Bathsheba,BB,2022-07-13 04:16:15,13.2167,-59.5167,81.21,85,20,23.02
485,Mokolo,CM,2022-07-13 04:16:15,10.7398,13.8019,71.91,70,100,3.69
486,Cuauhtemoc,MX,2022-07-13 04:16:15,28.4167,-106.8667,71.42,43,60,3.98
487,Sao Raimundo Nonato,BR,2022-07-13 04:13:24,-9.0153,-42.6994,72.79,63,11,6.82
488,Wald,CH,2022-07-13 04:16:16,47.276,8.9141,59.09,69,24,5.01
489,Sungairaya,ID,2022-07-13 04:16:16,0.7,108.9,79.12,85,100,6.62
490,Praia Da Vitoria,PT,2022-07-13 04:16:17,38.7333,-27.0667,71.76,94,75,11.14
491,Valpacos,PT,2022-07-13 04:16:17,41.6075,-7.3109,74.86,37,44,3.04
492,Las Vegas,US,2022-07-13 04:14:54,36.175,-115.1372,104.36,12,20,8.05
493,Honningsvag,NO,2022-07-13 04:16:18,70.9821,25.9704,65.95,63,64,10.36
494,Hualmay,PE,2022-07-13 04:16:18,-11.0964,-77.6139,60.15,85,5,8.61
495,San Carlos De Bariloche,AR,2022-07-13 04:16:19,-41.1456,-71.3082,23.9,94,58,3.22
496,Brikama,GM,2022-07-13 04:16:19,13.2714,-16.6494,80.64,89,40,6.91
497,Kawalu,ID,2022-07-13 04:16:20,-7.3817,108.2082,82.74,73,99,2.64
498,Bourail,NC,2022-07-13 04:16:20,-21.5667,165.4833,73.02,90,100,9.64
499,Muravlenko,RU,2022-07-13 04:16:21,63.7898,74.523,60.57,43,0,5.7
500,Abu Dhabi,AE,2022-07-13 04:15:03,24.4667,54.3667,95.11,73,0,3.44
501,La Garriga,ES,2022-07-13 04:16:21,41.6833,2.2833,80.46,43,0,2.82
502,Orange Cove,US,2022-07-13 04:17:22,36.6244,-119.3137,92.25,28,0,6.91
503,Tuatapere,NZ,2022-07-13 04:17:22,-46.1333,167.6833,43.66,95,100,10.56
504,Magadan,RU,2022-07-13 04:17:23,59.5667,150.8,79.54,82,67,9.06
505,Maceio,BR,2022-07-13 04:16:06,-9.6658,-35.7353,72.84,94,75,0.0
506,Eyl,SO,2022-07-13 04:17:23,7.9803,49.8164,79.72,59,89,24.56
507,Puerto Leguizamo,CO,2022-07-13 04:17:24,-0.1934,-74.7819,70.95,97,23,1.23
508,Port Hedland,AU,2022-07-13 04:17:24,-20.3167,118.5667,80.65,17,9,12.66
509,Nioki,CD,2022-07-13 04:17:25,-2.7167,17.6833,72.86,49,98,3.51
510,Pueblo,US,2022-07-13 04:13:51,38.2545,-104.6091,72.61,46,0,6.91
511,Lompoc,US,2022-07-13 04:13:48,34.6391,-120.4579,61.79,84,100,11.99
512,Itaqui,BR,2022-07-13 04:17:26,-29.1253,-56.5531,45.9,81,0,5.59
513,Chifeng,CN,2022-07-13 04:17:26,42.2683,118.9636,93.0,25,12,13.06
514,Kindersley,CA,2022-07-13 04:16:42,51.4668,-109.1682,71.62,49,20,12.66
515,Kisangani,CD,2022-07-13 04:17:27,0.5167,25.2,71.47,94,96,2.1
516,Chardara,KZ,2022-07-13 04:17:27,41.2547,67.9692,83.12,32,4,6.35
517,Galyugayevskaya,RU,2022-07-13 04:17:28,43.6969,44.9344,76.73,52,1,7.31
518,Cairns,AU,2022-07-13 04:17:28,-16.9167,145.7667,81.07,50,55,12.66
519,La Libertad,EC,2022-07-13 04:17:29,-2.2333,-80.9,68.77,86,98,11.99
520,Yaroslavskaya,RU,2022-07-13 04:17:30,44.6106,40.4642,65.25,93,99,3.4
521,Watsa,CD,2022-07-13 04:17:30,3.0372,29.5355,64.72,79,88,0.81
522,San Juan,AR,2022-07-13 04:17:30,-31.5375,-68.5364,47.16,30,0,2.51
523,Erzin,TR,2022-07-13 04:17:31,36.9559,36.2,75.94,85,24,2.08
524,Sampit,ID,2022-07-13 04:17:31,-2.5333,112.95,84.51,77,45,1.32
525,Kichera,RU,2022-07-13 04:17:32,55.9375,110.0997,68.68,58,59,6.6
526,Sucevita,RO,2022-07-13 04:17:32,47.7833,25.7167,61.45,62,95,14.47
527,Ketchikan,US,2022-07-13 04:16:34,55.3422,-131.6461,55.38,94,100,6.91
528,Iquique,CL,2022-07-13 04:17:33,-20.2208,-70.1431,59.04,83,100,1.25
529,Ukwa,IN,2022-07-13 04:17:33,21.9667,80.4667,80.94,79,90,6.55
530,Nuuk,GL,2022-07-13 04:17:34,64.1835,-51.7216,39.81,100,100,8.05
531,Nortelandia,BR,2022-07-13 04:17:34,-14.4547,-56.8028,69.64,64,86,0.25
532,Karymskoye,RU,2022-07-13 04:17:34,51.6167,114.35,74.59,46,36,4.88
533,Erdenet,MN,2022-07-13 04:17:35,49.0333,104.0833,68.97,45,1,8.75
534,Vagur,FO,2022-07-13 04:17:35,61.4732,-6.8119,50.56,92,100,26.28
535,Pisco,PE,2022-07-13 04:17:36,-13.7,-76.2167,57.25,88,20,3.44
536,Waipawa,NZ,2022-07-13 04:17:36,-41.4122,175.5153,53.76,73,1,22.35
